num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_period
1,Internet,RoundTrip,4,84,11,Wed,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,29,43,4,Fri,PENSYD,Malaysia,Yes,Yes,No,8.58,Yes,Night
2,Internet,RoundTrip,57,45,0,Tue,PENSYD,Australia,No,Yes,No,8.58,No,Night
1,Internet,RoundTrip,17,84,13,Mon,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Afternoon
2,Internet,RoundTrip,84,26,6,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,16,24,14,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
3,Internet,RoundTrip,216,20,5,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,26,27,11,Tue,PENSYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,172,37,13,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,7,29,10,Wed,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,11,35,2,Fri,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
2,Internet,RoundTrip,340,17,22,Sat,PENSYD,Australia,Yes,Yes,No,8.58,No,Night
3,Internet,RoundTrip,316,36,12,Tue,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
2,Mobile,RoundTrip,203,32,1,Sat,PENSYD,Malaysia,Yes,Yes,No,8.58,Yes,Night
1,Internet,RoundTrip,17,23,0,Thu,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,49,21,14,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
2,Mobile,RoundTrip,60,33,3,Wed,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
2,Mobile,RoundTrip,224,23,11,Mon,PENSYD,Australia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,56,35,12,Wed,PENSYD,Australia,Yes,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,98,23,13,Fri,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Afternoon
2,Internet,RoundTrip,219,43,12,Thu,PENSYD,Australia,Yes,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,29,18,2,Mon,PENSYD,Australia,Yes,No,Yes,8.58,Yes,Night
1,Internet,RoundTrip,20,85,2,Wed,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,6,89,15,Thu,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Afternoon
4,Mobile,RoundTrip,159,21,12,Sun,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,56,19,14,Tue,PENSYD,Malaysia,No,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,23,29,2,Mon,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,111,22,15,Mon,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Afternoon
2,Internet,RoundTrip,226,79,17,Sun,PENSYD,Malaysia,Yes,Yes,No,8.58,Yes,Evening
1,Mobile,RoundTrip,64,58,16,Sun,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Afternoon
2,Internet,RoundTrip,15,51,7,Wed,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,124,33,11,Sun,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
2,Internet,RoundTrip,6,1,7,Thu,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,4,61,6,Fri,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,22,144,13,Mon,PENSYD,Malaysia,Yes,No,No,8.58,Yes,Afternoon
1,Mobile,RoundTrip,3,27,13,Mon,PENSYD,Malaysia,No,No,Yes,8.58,No,Afternoon
1,Mobile,RoundTrip,55,18,9,Sun,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,10,180,2,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,135,256,13,Sun,PENSYD,Australia,Yes,Yes,No,8.58,Yes,Afternoon
2,Internet,RoundTrip,247,34,12,Sun,PENSYD,Australia,No,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,210,23,8,Thu,PENSYD,Australia,Yes,No,Yes,8.58,Yes,Morning
1,Internet,RoundTrip,63,71,22,Mon,PENSYD,Australia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,28,32,13,Tue,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
2,Internet,RoundTrip,95,176,5,Fri,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,72,24,1,Fri,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,3,1,22,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,Yes,Night
2,Internet,RoundTrip,22,72,12,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,8,33,17,Mon,PENSYD,Malaysia,No,No,Yes,8.58,No,Evening
2,Internet,RoundTrip,72,23,12,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
2,Mobile,RoundTrip,20,86,8,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,134,95,6,Mon,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,74,30,8,Sun,PENSYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,323,90,0,Thu,PENSYD,Australia,Yes,Yes,No,8.58,No,Night
1,Internet,RoundTrip,5,43,16,Wed,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Afternoon
1,Internet,RoundTrip,30,32,14,Tue,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Afternoon
1,Internet,RoundTrip,44,30,8,Thu,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
2,Mobile,RoundTrip,79,30,15,Sun,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Afternoon
1,Internet,RoundTrip,9,59,1,Wed,PENSYD,Australia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,28,19,9,Thu,PENSYD,Malaysia,Yes,No,No,8.58,Yes,Morning
1,Internet,RoundTrip,40,19,8,Mon,PENSYD,Malaysia,Yes,No,No,8.58,No,Morning
2,Internet,RoundTrip,294,37,0,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,288,17,5,Sun,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,49,21,14,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,105,21,9,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,199,22,13,Sat,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Mobile,RoundTrip,22,17,0,Thu,PENSYD,Malaysia,No,Yes,No,8.58,No,Night
2,Internet,RoundTrip,215,19,8,Thu,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
2,Internet,RoundTrip,19,20,14,Fri,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,71,86,2,Sat,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,54,19,13,Fri,PENSYD,Australia,No,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,30,25,4,Sun,PENSYD,Australia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,34,27,10,Tue,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
2,Internet,RoundTrip,320,17,3,Fri,PENSYD,Australia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,151,17,12,Sat,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,28,29,12,Fri,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,179,88,7,Sat,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,7,91,5,Thu,PENSYD,Malaysia,Yes,No,No,8.58,No,Morning
2,Internet,RoundTrip,61,23,6,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
2,Mobile,RoundTrip,27,36,20,Tue,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Evening
1,Internet,RoundTrip,7,71,6,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,17,84,13,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
2,Internet,RoundTrip,29,18,9,Tue,PENSYD,Netherlands,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,129,44,12,Wed,PENSYD,Australia,No,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,97,73,23,Sat,PENSYD,Australia,Yes,No,No,8.58,No,Night
3,Internet,RoundTrip,30,83,9,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Morning
1,Internet,RoundTrip,356,49,5,Thu,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,9,24,4,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,23,30,3,Sat,PENSYD,Malaysia,No,No,No,8.58,No,Night
2,Internet,RoundTrip,6,1,23,Tue,PENSYD,Australia,No,Yes,Yes,8.58,Yes,Night
1,Internet,RoundTrip,16,33,0,Tue,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
2,Internet,RoundTrip,20,34,4,Mon,PENSYD,Australia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,128,89,5,Fri,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Morning
2,Internet,RoundTrip,154,18,10,Wed,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,10,180,2,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,112,33,23,Fri,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,12,89,9,Wed,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
2,Internet,RoundTrip,18,91,17,Thu,PENSYD,Italy,Yes,Yes,Yes,8.58,No,Evening
1,Internet,RoundTrip,18,143,14,Mon,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Afternoon
1,Internet,RoundTrip,20,35,6,Mon,PENSYD,Australia,No,No,No,8.58,No,Morning
2,Internet,RoundTrip,115,21,14,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,207,19,17,Sat,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Evening
1,Internet,RoundTrip,111,35,8,Tue,PENSYD,Australia,Yes,No,No,8.58,No,Morning
1,Internet,RoundTrip,12,19,7,Wed,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Morning
2,Internet,RoundTrip,2,17,15,Wed,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,14,89,11,Mon,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
2,Mobile,RoundTrip,111,21,8,Sun,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
3,Internet,RoundTrip,217,22,10,Mon,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
1,Mobile,RoundTrip,62,87,9,Sun,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,208,24,16,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,27,32,11,Thu,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,70,21,6,Tue,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
2,Internet,RoundTrip,35,21,1,Sat,PENSYD,Australia,Yes,No,Yes,8.58,Yes,Night
2,Internet,RoundTrip,151,34,2,Tue,PENSYD,Malaysia,No,No,No,8.58,No,Night
1,Mobile,RoundTrip,42,29,14,Mon,PENSYD,Australia,Yes,No,No,8.58,No,Afternoon
1,Mobile,RoundTrip,65,18,12,Tue,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,186,17,9,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,96,93,13,Thu,PENSYD,Malaysia,Yes,Yes,No,8.58,Yes,Afternoon
3,Internet,RoundTrip,226,37,5,Wed,PENSYD,Malaysia,Yes,No,No,8.58,No,Morning
1,Internet,RoundTrip,186,20,7,Tue,PENSYD,Australia,Yes,No,No,8.58,Yes,Morning
2,Internet,RoundTrip,348,63,7,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,10,180,2,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,20,1,13,Mon,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Afternoon
1,Internet,RoundTrip,102,30,11,Thu,PENSYD,Canada,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,22,20,14,Sun,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
2,Internet,RoundTrip,254,20,2,Thu,PENSYD,Australia,Yes,No,No,8.58,No,Night
2,Internet,RoundTrip,131,19,5,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,126,26,7,Tue,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
2,Internet,RoundTrip,111,65,10,Sat,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Morning
1,Internet,RoundTrip,121,18,6,Tue,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Morning
1,Internet,RoundTrip,59,31,6,Thu,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
5,Internet,RoundTrip,102,30,7,Fri,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,42,42,3,Sat,PENSYD,Australia,Yes,No,Yes,8.58,No,Night
1,Internet,RoundTrip,138,27,2,Mon,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,27,22,11,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
2,Mobile,RoundTrip,57,25,13,Wed,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,76,35,6,Wed,PENSYD,Malaysia,Yes,Yes,Yes,8.58,Yes,Morning
2,Internet,RoundTrip,279,40,4,Fri,PENSYD,Australia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,1,31,20,Fri,PENSYD,Australia,Yes,Yes,Yes,8.58,Yes,Evening
1,Internet,RoundTrip,188,17,12,Fri,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,15,88,14,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,28,23,11,Fri,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,370,19,5,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,290,51,16,Sat,PENSYD,Malaysia,Yes,Yes,No,8.58,No,Afternoon
1,Internet,RoundTrip,175,33,7,Thu,PENSYD,Australia,Yes,No,No,8.58,No,Morning
2,Internet,RoundTrip,116,36,14,Sun,PENSYD,United Kingdom,No,No,No,8.58,No,Afternoon
1,Internet,RoundTrip,138,25,0,Wed,PENSYD,Malaysia,No,No,Yes,8.58,No,Night
2,Internet,RoundTrip,93,27,2,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
2,Internet,RoundTrip,79,63,0,Sat,PENSYD,Australia,No,No,No,8.58,No,Night
1,Mobile,RoundTrip,12,28,11,Thu,PENSYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,39,19,10,Thu,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,182,31,10,Thu,PENSYD,Australia,No,No,No,8.58,No,Morning
1,Internet,RoundTrip,178,58,14,Wed,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
2,Internet,RoundTrip,65,22,15,Wed,PENSYD,Malaysia,Yes,No,No,8.58,No,Afternoon
2,Internet,RoundTrip,73,20,10,Sat,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
4,Internet,RoundTrip,374,34,6,Wed,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,54,17,9,Thu,PENSYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,213,28,12,Wed,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,156,25,4,Fri,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,20,20,12,Sat,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,97,23,14,Thu,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Mobile,RoundTrip,45,40,10,Mon,PENSYD,Australia,Yes,Yes,No,8.58,No,Morning
3,Internet,RoundTrip,45,29,7,Sat,PENSYD,Malaysia,No,No,No,8.58,Yes,Morning
1,Internet,RoundTrip,27,91,9,Tue,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,152,108,11,Mon,PENSYD,Malaysia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,156,35,13,Thu,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,53,88,14,Thu,PENSYD,Singapore,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,59,20,10,Mon,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Morning
4,Internet,RoundTrip,194,22,9,Tue,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
2,Mobile,RoundTrip,23,33,11,Mon,PENSYD,Australia,Yes,No,No,8.58,No,Morning
2,Internet,RoundTrip,211,42,23,Fri,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Night
1,Internet,RoundTrip,57,20,13,Sat,PENSYD,Australia,Yes,No,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,61,39,6,Mon,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Morning
1,Internet,RoundTrip,9,89,23,Mon,PENSYD,Australia,Yes,No,Yes,8.58,No,Night
5,Internet,RoundTrip,181,24,6,Mon,PENSYD,Australia,No,No,No,8.58,No,Morning
2,Internet,RoundTrip,59,22,6,Tue,PENSYD,Malaysia,No,No,No,8.58,Yes,Morning
1,Internet,RoundTrip,210,18,2,Sun,PENSYD,Malaysia,Yes,No,Yes,8.58,Yes,Night
1,Internet,RoundTrip,160,21,10,Sun,PENSYD,Australia,No,No,No,8.58,No,Morning
2,Internet,RoundTrip,223,21,3,Sat,PENSYD,Malaysia,Yes,No,Yes,8.58,No,Night
2,Internet,RoundTrip,48,19,9,Mon,PENSYD,Australia,Yes,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,50,27,0,Wed,PENSYD,Malaysia,No,No,No,8.58,Yes,Night
1,Mobile,RoundTrip,16,37,21,Tue,PENSYD,Malaysia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,61,36,10,Wed,PENSYD,Australia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,100,17,15,Sun,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Afternoon
1,Internet,RoundTrip,17,35,11,Wed,PENSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,37,23,10,Mon,PENSYD,Australia,Yes,No,No,8.58,Yes,Morning
1,Internet,RoundTrip,48,32,9,Wed,PENTPE,Taiwan,Yes,No,No,4.67,Yes,Morning
1,Internet,RoundTrip,7,42,6,Sun,PENTPE,Taiwan,Yes,Yes,Yes,4.67,No,Morning
1,Internet,RoundTrip,13,27,11,Mon,PENTPE,Malaysia,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,95,32,14,Tue,PENTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,12,23,8,Sat,PENTPE,Malaysia,Yes,Yes,Yes,4.67,Yes,Morning
1,Internet,RoundTrip,23,18,10,Tue,PENTPE,Taiwan,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,186,22,15,Sun,PENTPE,Malaysia,No,No,Yes,4.67,No,Afternoon
1,Internet,RoundTrip,62,47,10,Fri,PENTPE,Malaysia,Yes,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,3,31,3,Thu,PENTPE,Taiwan,No,No,No,4.67,No,Night
1,Internet,RoundTrip,7,33,16,Sun,PENTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
3,Internet,RoundTrip,65,40,16,Sat,PENTPE,Malaysia,Yes,No,No,4.67,Yes,Afternoon
2,Internet,RoundTrip,8,52,5,Tue,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,30,30,10,Thu,PENTPE,Taiwan,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,113,17,12,Mon,PENTPE,Taiwan,Yes,No,Yes,4.67,No,Afternoon
2,Internet,RoundTrip,74,26,6,Sun,PENTPE,Italy,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,48,49,13,Thu,PENTPE,Malaysia,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,117,67,9,Fri,PENTPE,Malaysia,Yes,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,108,49,8,Mon,PENTPE,Malaysia,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,46,31,13,Mon,PENTPE,Malaysia,Yes,No,No,4.67,Yes,Afternoon
3,Internet,RoundTrip,46,36,12,Sat,PENTPE,Malaysia,Yes,Yes,Yes,4.67,No,Afternoon
1,Internet,RoundTrip,94,24,6,Tue,PENTPE,Taiwan,Yes,Yes,No,4.67,Yes,Morning
1,Internet,RoundTrip,13,45,14,Mon,PENTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,33,93,4,Thu,PENTPE,Taiwan,No,No,No,4.67,No,Night
1,Internet,RoundTrip,17,19,12,Mon,PENTPE,Malaysia,Yes,No,No,4.67,Yes,Afternoon
1,Internet,RoundTrip,52,20,13,Tue,PENTPE,Malaysia,Yes,Yes,Yes,4.67,No,Afternoon
1,Mobile,RoundTrip,11,26,14,Tue,PENTPE,Malaysia,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,129,37,6,Tue,PENTPE,Malaysia,Yes,No,Yes,4.67,No,Morning
2,Internet,RoundTrip,151,39,13,Tue,PENTPE,Malaysia,Yes,Yes,No,4.67,Yes,Afternoon
1,Internet,RoundTrip,57,25,6,Sun,PENTPE,Taiwan,No,No,No,4.67,Yes,Morning
1,Internet,RoundTrip,167,23,9,Sun,PENTPE,Malaysia,Yes,No,No,4.67,Yes,Morning
1,Internet,RoundTrip,18,17,8,Thu,PENTPE,Malaysia,Yes,No,Yes,4.67,Yes,Morning
1,Internet,RoundTrip,8,1,9,Sun,PENTPE,Taiwan,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,48,1,9,Tue,PENTPE,Malaysia,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,246,28,19,Thu,PENTPE,United Kingdom,Yes,No,No,4.67,No,Evening
1,Internet,RoundTrip,26,202,13,Thu,PENTPE,Malaysia,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,81,21,13,Sun,PENTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
1,Internet,RoundTrip,26,21,16,Sat,PENTPE,Malaysia,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,10,42,19,Sun,PENTPE,Taiwan,Yes,No,No,4.67,Yes,Evening
1,Internet,RoundTrip,8,51,19,Sat,PENTPE,Taiwan,Yes,No,No,4.67,Yes,Evening
1,Internet,RoundTrip,2,26,3,Sun,PENTPE,Taiwan,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,108,39,9,Sat,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,111,73,4,Tue,PENTPE,Malaysia,Yes,No,Yes,4.67,Yes,Night
1,Internet,RoundTrip,6,24,2,Thu,PENTPE,Taiwan,No,Yes,Yes,4.67,Yes,Night
1,Internet,RoundTrip,1,1,7,Thu,PENTPE,Malaysia,Yes,No,Yes,4.67,Yes,Morning
1,Internet,RoundTrip,144,20,13,Mon,PENTPE,Malaysia,Yes,No,No,4.67,No,Afternoon
1,Mobile,RoundTrip,47,32,2,Tue,PENTPE,Malaysia,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,28,22,5,Thu,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,2,29,2,Sat,PENTPE,Malaysia,No,No,No,4.67,Yes,Night
1,Internet,RoundTrip,101,31,13,Sat,PENTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
1,Internet,RoundTrip,114,41,9,Thu,PENTPE,Malaysia,Yes,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,80,68,5,Fri,PENTPE,Malaysia,Yes,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,26,35,3,Wed,PENTPE,Taiwan,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,5,24,13,Sat,PENTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
2,Internet,RoundTrip,108,22,15,Tue,PENTPE,Taiwan,Yes,No,No,4.67,Yes,Afternoon
1,Internet,RoundTrip,23,23,6,Sun,PENTPE,Malaysia,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,305,17,6,Sun,PENTPE,Taiwan,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,2,1,4,Fri,PENTPE,Malaysia,No,No,No,4.67,Yes,Night
1,Internet,RoundTrip,8,63,5,Wed,PENTPE,Malaysia,Yes,No,No,4.67,Yes,Morning
1,Internet,RoundTrip,10,19,9,Fri,PENTPE,Malaysia,Yes,Yes,Yes,4.67,No,Morning
1,Internet,RoundTrip,125,52,12,Mon,PENTPE,Taiwan,Yes,Yes,No,4.67,Yes,Afternoon
2,Internet,RoundTrip,11,42,14,Thu,PENTPE,Taiwan,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,149,61,3,Sat,PENTPE,Taiwan,No,No,Yes,4.67,No,Night
2,Internet,RoundTrip,0,1,4,Mon,PENTPE,Taiwan,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,49,22,7,Wed,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,84,79,6,Fri,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,78,70,7,Fri,PENTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,220,29,4,Sun,PENTPE,Malaysia,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,111,35,15,Sun,PENTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
1,Internet,RoundTrip,57,18,16,Sun,PENTPE,Taiwan,No,No,No,4.67,No,Afternoon
